natureza_despesa,id_unidade,valor,unidade
MAT. CONSUMO,866,"R$           679,40",TED ME - 9838
AUX. FINANCEIRO ESTUDANTE,866,"R$        23.500,00",TED ME - 9838
EQUIP. MATERIAL PERMANENTE,866,"R$           639,80",TED ME - 9838
AUXÍLIO FINANCEIRO A PESQUISADORES,866,"R$        65.000,00",TED ME - 9838
SERV. PESSOA JURÍDICA,866,"R$       111.088,83",TED ME - 9838
OBRIGAÇÕES PATRONAIS,920,"R$        10.920,00",TED MEC - 10150
MAT. CONSUMO,920,"R$         2.790,00",TED MEC - 10150
PASSAGENS,920,"R$         8.478,41",TED MEC - 10150
DIÁRIAS,920,"R$         1.996,72",TED MEC - 10150
SERV. PESSOA FÍSICA,920,"R$        54.600,00",TED MEC - 10150
SERV. PESSOA JURÍDICA,991,"R$       113.169,74",TED MEC - 10248
PASSAGENS,991,"R$        24.440,00",TED MEC - 10248
DIÁRIAS,991,"R$         2.017,80",TED MEC - 10248
MAT. CONSUMO,991,"R$         5.634,32",TED MEC - 10248
MAT. CONSUMO,981,"R$         6.220,00",TED MEC - 10491
TRANF.PJ,981,"R$         4.976,00",TED MEC - 10491
DIÁRIAS,981,"R$        75.260,19",TED MEC - 10491
OBRAS E INSTALAÇÕES,981,"R$         4.605,68",TED MEC - 10491
PASSAGENS,981,"R$        45.000,00",TED MEC - 10491
EQUIP. MATERIAL PERMANENTE,981,"R$        14.690,73",TED MEC - 10491
SERV. PESSOA JURÍDICA,992,"R$        47.520,00",TED MEC - 9136
SERV. PESSOA FÍSICA,992,"R$       139.630,00",TED MEC - 9136
SERV. PESSOA JURÍDICA,1567,"R$       160.290,00",TED MINFRA - 11951
SERV. PESSOA FÍSICA,1274,"R$       541.648,90",TED MJSP - 11241
DIÁRIAS,1274,"R$         4.062,11",TED MJSP - 11241
EQUIP. MATERIAL PERMANENTE,1274,"R$        43.581,28",TED MJSP - 11241
PASSAGENS,1274,"R$         5.000,00",TED MJSP - 11241
SERV. PESSOA JURÍDICA,1274,"R$       149.648,08",TED MJSP - 11241
SERVIÇOS / UG-GESTÃO,1640,"R$       110.000,00",TED MPDFT - 12356
SERV. PESSOA JURÍDICA,1640,"R$       137.500,00",TED MPDFT - 12356
TRANF.PJ,941,"R$        67.220,00",TED MPOG - 10227
SERV. PESSOA JURÍDICA,941,"R$     2.016.508,72",TED MPOG - 10227
SERV. PESSOA JURÍDICA,942,"R$     4.949.728,96",TED MPOG - 10236
SERV. PESSOA JURÍDICA,974,"R$       379.814,46",TED MRE - 10433
SERV. PESSOA JURÍDICA,1228,"R$       442.997,88",TED MRE - 10895
SERV. PESSOA FÍSICA,1228,"R$        56.122,00",TED MRE - 10895
SERV. PESSOA JURÍDICA,1486,"R$     4.108.940,00",TED MS - 11371
SERV. PESSOA JURÍDICA,998,"R$         9.469,59",TED MTB - 10532
AUX. FINANCEIRO ESTUDANTE,998,"R$        64.071,04",TED MTB - 10532
SERV. PESSOA FÍSICA,998,"R$        25.128,55",TED MTB - 10532
AUXÍLIO FINANCEIRO A PESQUISADORES,956,"R$       455.563,04",TED MTE - 10278
SERV. PESSOA JURÍDICA,956,"R$       188.973,92",TED MTE - 10278
SERV. PESSOA JURÍDICA,883,"R$     1.608.900,59",TED MTE - 9989
MAT. CONSUMO,1238,"R$        15.200,00",TED MTUR - 11022
AUXÍLIO FINANCEIRO A PESQUISADORES,1238,"R$     5.742.000,00",TED MTUR - 11022
PASSAGENS,1238,"R$       186.500,00",TED MTUR - 11022
SERV. PESSOA FÍSICA,1238,"R$        24.000,00",TED MTUR - 11022
SERV. PESSOA JURÍDICA,1238,"R$       561.140,00",TED MTUR - 11022
DIÁRIAS,1238,"R$        74.300,00",TED MTUR - 11022
SERV. PESSOA JURÍDICA,1363,"R$       496.556,76",TED MTUR/SNAIC - 11335
SERV. PESSOA JURÍDICA,1514,"R$     4.083.420,00",TED PGFN - 11548
SERV. PESSOA JURÍDICA,1384,"R$       596.027,37",TED RFB - 11372
SERV. PESSOA JURÍDICA,1373,"R$       206.044,00",TED SAF/MAPA - 11357
SERV. PESSOA JURÍDICA,1381,"R$       108.883,37",TED SAF/MAPA - 11369
SERV. PESSOA JURÍDICA,939,"R$    12.016.801,18",TED SEAD - 10208
DIÁRIAS,939,"R$        37.500,00",TED SEAD - 10208
PASSAGENS,939,"R$        22.500,00",TED SEAD - 10208
SERV. PESSOA JURÍDICA,935,"R$     1.275.942,33",TED SEB/MEC - 10174
SERV. PESSOA JURÍDICA,1360,"R$       197.020,00",TED SEGEN - 11336
DIÁRIAS,1360,"R$         7.500,00",TED SEGEN - 11336
AUX. FINANCEIRO ESTUDANTE,1360,"R$       174.000,00",TED SEGEN - 11336
PASSAGENS,1360,"R$        10.000,00",TED SEGEN - 11336
SERV. PESSOA FÍSICA,1360,"R$     1.512.200,00",TED SEGEN - 11336
TRANF.PJ,1549,"R$        18.940,95",TED SEGEN - 11819
SERV. PESSOA JURÍDICA,1549,"R$       752.187,05",TED SEGEN - 11819
EQUIP. MATERIAL PERMANENTE,1549,"R$        18.940,95",TED SEGEN - 11819
TRANF.PJ,1631,"R$       270.000,00",TED SEGEN - 12261
SERV. PESSOA JURÍDICA,1631,"R$     5.330.000,00",TED SEGEN - 12261
SERV. PESSOA JURÍDICA,1371,"R$       146.400,00",TED SEMESP - 11355
SERV. PESSOA JURÍDICA,1544,"R$        60.000,00",TED SEMESP - 11804
SERV. PESSOA JURÍDICA,1257,"R$       100.000,00",TED SEMPI - 11179
SERV. PESSOA JURÍDICA,1234,"R$     5.912.354,62",TED SENACON - 10998
AUXÍLIO FINANCEIRO A PESQUISADORES,1279,"R$       757.500,00",TED SENAD - 11316
SERV. PESSOA JURÍDICA,1279,"R$       348.520,00",TED SENAD - 11316
AUX. FINANCEIRO ESTUDANTE,1279,"R$       174.000,00",TED SENAD - 11316
SERV. PESSOA FÍSICA,1279,"R$     1.512.200,00",TED SENAD - 11316
TRANF.PJ,1359,"R$     9.720.584,22",TED SENAD - 11327
SERV. PESSOA JURÍDICA,1359,"R$     9.062.560,10",TED SENAD - 11327
SERV. PESSOA JURÍDICA,859,"R$       166.002,10",TED SENAD - 9712
AUXÍLIO FINANCEIRO A PESQUISADORES,859,"R$       327.800,00",TED SENAD - 9712
EQUIP. MATERIAL PERMANENTE,860,"R$        75.655,00",TED SENAD - 9751
SERV. PESSOA FÍSICA,1208,"R$        14.481,38",TED SENADO - 10874
SERV. PESSOA JURÍDICA,1210,"R$       552.000,00",TED SENADO - 10894
SERV. PESSOA JURÍDICA,1250,"R$       399.700,60",TED SENAJUS - 11057
SERV. PESSOA JURÍDICA,1578,"R$       330.086,96",TED SENAJUS - 12045
EQUIPAMENTOS E MATERIAL PERMANENTE,1578,"R$        90.316,60",TED SENAJUS - 12045
AUXÍLIO FINANCEIRO A PESQUISADORES,1578,"R$     2.769.463,04",TED SENAJUS - 12045
TRANF.PJ,1233,"R$       569.640,00",TED SENASP - 10997
SERV. PESSOA JURÍDICA,1233,"R$     5.839.545,52",TED SENASP - 10997
SERV. PESSOA JURÍDICA,1239,"R$       694.788,40",TED SENASP - 11017
SERV. PESSOA JURÍDICA,1369,"R$     9.250.775,00",TED SENELIS - 11345
SERV. PESSOA JURÍDICA,1376,"R$     3.000.000,00",TED SGD - 11359
TRANF.PJ,1376,"R$        30.800,00",TED SGD - 11359
SERV. PESSOA FÍSICA,1223,"R$        37.777,50",TED SGM - 10864
SERV. PESSOA JURÍDICA,1223,"R$         7.555,50",TED SGM - 10864
SERV. PESSOA JURÍDICA,1700,"R$     2.203.803,90",TED SGPR - 12669
TRANF.PJ,1256,"R$     3.977.752,62",TED SIMEC - 11174
SERV. PESSOA JURÍDICA,1256,"R$     1.972.870,30",TED SIMEC - 11174
SERV. PESSOA JURÍDICA,1275,"R$       197.200,00",TED SIMEC - 11252
SERV. PESSOA JURÍDICA,1243,"R$     3.055.288,00",TED SNAS - 11036
SERV. PESSOA JURÍDICA,1552,"R$     2.998.944,00",TED SNAS - 11845
SERV. PESSOA JURÍDICA,1527,"R$       390.130,77",TED SNDPD - 11738
SERV. PESSOA JURÍDICA,1244,"R$     2.379.872,22",TED SNEAR - 11039
TRANF.PJ,1244,"R$     1.012.217,22",TED SNEAR - 11039
SERV. PESSOA JURÍDICA,1370,"R$     1.367.103,30",TED SNELIS - 11353
TRANF.PJ,1555,"R$         8.880,09",TED SNF - 11854
SERV. PESSOA JURÍDICA,1555,"R$       728.348,86",TED SNF - 11854
SERV. PESSOA JURÍDICA,1362,"R$       450.278,75",TED SNFDT - 11340
SERV. PESSOA JURÍDICA,1192,"R$       121.379,60",TED SNJ 10664
AUXÍLIO FINANCEIRO A PESQUISADORES,1192,"R$     1.379.347,89",TED SNJ 10664
SERV. PESSOA JURÍDICA,1247,"R$     1.870.495,15",TED SNPG / MMFDH - 11035
SERV. PESSOA JURÍDICA,1559,"R$     3.238.860,00",TED SNPM - 11891
SERV. PESSOA JURÍDICA,1508,"R$     3.526.636,60",TED SNS - 11392
AUXÍLIO FINANCEIRO A PESQUISADORES,925,"R$        70.000,00",TED SPM - 10437
DIÁRIAS,925,"R$        41.600,00",TED SPM - 10437
SERV. PESSOA FÍSICA,925,"R$         2.000,00",TED SPM - 10437
OBRIGAÇÕES PATRONAIS,925,"R$           400,00",TED SPM - 10437
PASSAGENS,925,"R$        21.600,00",TED SPM - 10437
AUX. FINANCEIRO ESTUDANTE,925,"R$        56.000,00",TED SPM - 10437
SERV. PESSOA JURÍDICA,925,"R$        20.000,00",TED SPM - 10437
MAT. CONSUMO,925,"R$         5.400,00",TED SPM - 10437
SERV. PESSOA JURÍDICA,934,"R$    16.168.510,00",TED SPPE - 10169
EQUIP. MATERIAL PERMANENTE,1364,"R$       255.000,00",TED SPU - 11334
TRANF.PJ,1364,"R$       255.000,00",TED SPU - 11334
SERV. PESSOA JURÍDICA,1364,"R$     2.807.453,68",TED SPU - 11334
SERV. PESSOA JURÍDICA,1517,"R$       819.636,38",TED SRF - 11529
SERV. PESSOA JURÍDICA,970,"R$     2.430.416,37",TED STF - 10349
SERV. PESSOA JURÍDICA,979,"R$       860.112,00",TED STF - 10487
SERV. PESSOA JURÍDICA,1206,"R$     4.425.046,62",TED STF - 10858
SERV. PESSOA JURÍDICA,1227,"R$     2.787.984,74",TED STJ - 10954
SERV. PESSOA JURÍDICA,1551,"R$     2.832.003,55",TED STJ - 11821
SERV. PESSOA JURÍDICA,1579,"R$       266.666,66",TED STJ - 12081
SERV. PESSOA JURÍDICA,923,"R$     2.055.784,26",TED STM- 10165
SERV. PESSOA JURÍDICA,972,"R$       217.454,88",TED STM - 10424
SERV. PESSOA JURÍDICA,1521,"R$       115.199,98",TED STM - 11621
AUX. FINANCEIRO ESTUDANTE,1701,"R$        10.000,00",TED SUDECO - 12466
SERV. PESSOA JURÍDICA,1701,"R$        18.375,00",TED SUDECO - 12466
AUXÍLIO FINANCEIRO A PESQUISADORES,1701,"R$       112.500,00",TED SUDECO - 12466
PASSAGENS,938,"R$            10,00",TED TESTE
SERV. PESSOA JURÍDICA,1249,"R$     5.066.907,51",TED TRF - 11055
SERV. PESSOA JURÍDICA,1565,"R$       185.000,00",TED TRT - 11924
SERV. PESSOA JURÍDICA,1191,"R$     5.842.045,99",TED TSE 10752
SERV. PESSOA JURÍDICA,1526,"R$        21.600,00",TED TSE - 11680
SERV. PESSOA JURÍDICA,1561,"R$     2.045.981,01",TED TST - 11860
TRANF.PJ,1561,"R$       217.000,00",TED TST - 11860
PASSAGENS,1224,"R$        35.000,00",TED UFAC - 10925
DIÁRIAS,1224,"R$        27.500,00",TED UFAC - 10925
SERV. PESSOA JURÍDICA,1224,"R$       360.000,00",TED UFAC - 10925
SERV. PESSOA FÍSICA,1224,"R$       921.776,12",TED UFAC - 10925
SERV. PESSOA JURÍDICA,1230,"R$     3.266.894,37",TED UFAC - 10974
SERV. PESSOA JURÍDICA,857,"R$       293.345,01",TED UFERSA - 9634
SERV. PESSOA JURÍDICA,1388,"R$     1.285.502,43",TED VALEC - 11373
SERV. PESSOA JURÍDICA,1387,"R$       545.391,82",TED VALEC - 11396
AUXÍLIO FINANCEIRO A PESQUISADORES,605,"R$    16.173.628,87",UNIVERSIDADE DE BRASÍLIA
TRANF.PJ,605,"R$    15.630.728,17",UNIVERSIDADE DE BRASÍLIA
EQUIPAMENTOS E MATERIAL PERMANENTE,605,"R$       159.162,60",UNIVERSIDADE DE BRASÍLIA
PASSAGENS,605,"R$     4.399.512,04",UNIVERSIDADE DE BRASÍLIA
MAT. CONSUMO,605,"R$     4.082.781,25",UNIVERSIDADE DE BRASÍLIA
PESSOAL E ENCARGOS SOCIAIS,605,"R$        23.194,84",UNIVERSIDADE DE BRASÍLIA
OBRAS E INSTALAÇÕES,605,"R$     4.573.827,84",UNIVERSIDADE DE BRASÍLIA
OBRIGAÇÕES CONTRIBUTIVAS,605,"R$         9.035,68",UNIVERSIDADE DE BRASÍLIA
CONTRIBUICOES,605,"R$        39.402,86",UNIVERSIDADE DE BRASÍLIA
CAPITAL,605,"R$   169.926.531,87",UNIVERSIDADE DE BRASÍLIA
SERVIÇOS / UG-GESTÃO,605,"R$       110.000,00",UNIVERSIDADE DE BRASÍLIA
DIV.EXERCÍCIOS ANTERIORES,605,"R$        16.080,00",UNIVERSIDADE DE BRASÍLIA
SERV. PESSOA JURÍDICA,605,"R$   383.796.593,18",UNIVERSIDADE DE BRASÍLIA
SERVIÇOS DE CONSULTORIA,605,"R$        16.000,00",UNIVERSIDADE DE BRASÍLIA
SERVIÇOS TIC,605,"R$       164.682,25",UNIVERSIDADE DE BRASÍLIA
EQUIP. MATERIAL PERMANENTE,605,"R$     7.550.689,14",UNIVERSIDADE DE BRASÍLIA
EXERCÍCIOS ANTERIORES - 1,605,"R$       290.185,35",UNIVERSIDADE DE BRASÍLIA
DIÁRIAS,605,"R$     2.260.411,26",UNIVERSIDADE DE BRASÍLIA
INDENIZAÇÕES E RESTITUIÇÕE,605,"R$        44.841,37",UNIVERSIDADE DE BRASÍLIA
CUSTEIO,605,"R$ 1.528.227.043,87",UNIVERSIDADE DE BRASÍLIA
AUX. FINANCEIRO ESTUDANTE,605,"R$     9.961.280,93",UNIVERSIDADE DE BRASÍLIA
LOC. MÃO-DE-OBRA,605,"R$     7.768.010,12",UNIVERSIDADE DE BRASÍLIA
SERV. PESSOA FÍSICA,605,"R$     7.743.311,07",UNIVERSIDADE DE BRASÍLIA
OUTRAS DESPESAS CORRENTES - TRANSF. A INST. PRIVADAS S/FINS LUCRATIVOS,605,"R$    20.160.800,32",UNIVERSIDADE DE BRASÍLIA
OBRIGAÇÕES PATRONAIS,605,"R$        68.335,16",UNIVERSIDADE DE BRASÍLIA
DESPESAS DE EXERCÍCIOS ANTERIORES,605,"R$        32.954,88",UNIVERSIDADE DE BRASÍLIA
ANUIDADES,605,"R$         9.648,50",UNIVERSIDADE DE BRASÍLIA
OUTRAS DESPESAS CORRENTES - OPERAÇÃO ENTRE ÓRGÃOS,605,"R$         9.870,00",UNIVERSIDADE DE BRASÍLIA
PASSAGENS,77,"R$       260.886,66",VICE-REITORIA
SERV. PESSOA FÍSICA,77,"R$         6.015,70",VICE-REITORIA
EQUIPAMENTOS E MATERIAL PERMANENTE,77,"R$       100.000,00",VICE-REITORIA
DIÁRIAS,77,"R$       124.436,68",VICE-REITORIA
CUSTEIO,77,"R$     2.350.825,98",VICE-REITORIA
SERV. PESSOA JURÍDICA,77,"R$        89.323,73",VICE-REITORIA
EXCLUSIVO PARA CONV. DNOC - MATERIAL DE CONSUMO,77,"R$           917,00",VICE-REITORIA
MAT. CONSUMO,77,"R$        17.745,04",VICE-REITORIA
EQUIP. MATERIAL PERMANENTE,77,"R$       344.677,21",VICE-REITORIA
